project_id,contract_date,completion_date,year,town,county,distance_from_home_base_miles,business_type,roof_type,project_type,roof_size_sqft,stories,roof_access_complexity,occupied_building_flag,tear_off_required_flag,insulation_replacement_flag,number_of_roof_penetrations,hurricane_related_flag,emergency_job_flag,permit_complexity_score,estimated_duration_days,actual_duration_days,delay_days,weather_delay_days,change_order_amount,contract_value,revenue_per_sqft,material_cost,labor_cost,subcontractor_cost,equipment_cost,permit_cost,disposal_cost,travel_cost,overrun_cost,total_cost,gross_profit,profit_margin_pct,lead_source,customer_type,competitive_bid_flag,number_of_competitors_estimated,salesperson,sales_cycle_days,won_with_discount_flag,discount_pct,month,quarter,busy_season_flag,post_hurricane_demand_flag,material_price_index,labor_tightness_index
SWFL-2019-0197,2019-05-08,2019-06-02,2019,Estero,Lee,23.7,Medical,Coating / Restoration,Coating / Restoration,6138,1,Medium,True,False,True,20,False,False,4,9,16,7,1,-789.73,47936.49,7.81,11362.66,16750.52,4528.5,878.26,1659.75,254.95,2243.67,5542.35,43220.66,3926.1,0.0833,Insurance / Storm,New,True,3,Cameron,69,False,0.0,5,Q2,True,False,100.3,103.3
SWFL-2025-0198,2025-05-19,2025-06-19,2025,Fort Myers,Lee,3.0,Office,TPO,Full Replacement,71576,2,Low,True,True,True,19,False,False,3,23,28,5,2,91603.45,980846.52,13.7,308816.53,348301.79,50635.61,22106.11,4462.93,18392.93,1660.92,14346.97,768723.79,303726.18,0.2832,Insurance / Storm,Existing,True,1,Drew,28,False,0.0,5,Q2,True,False,111.7,114.1
SWFL-2019-0199,2019-11-14,2019-11-27,2019,Sarasota,Sarasota,80.9,Restaurant,TPO,Storm Damage Replacement,15200,2,Medium,True,True,False,19,False,False,3,9,9,0,0,17927.41,305096.13,20.07,87043.48,109057.15,12722.47,16460.7,2623.62,3412.26,11616.71,0.0,242936.39,80087.15,0.2479,Repeat Customer,Existing,False,0,Blake,3,False,0.0,11,Q4,True,False,99.1,104.2
SWFL-2021-0200,2021-04-12,2021-04-21,2021,Port Charlotte,Charlotte,56.1,Restaurant,Built-Up Roofing,Coating / Restoration,12460,1,Medium,True,False,False,18,False,False,4,3,7,4,2,6522.69,183349.2,14.72,59177.37,54455.45,15693.6,3938.39,2897.63,490.76,6815.85,4913.47,148382.52,41489.37,0.2185,Google Search,New,False,1,Emerson,28,False,0.0,4,Q2,True,False,104.8,98.4
SWFL-2023-0201,2023-08-28,2023-09-20,2023,Port Charlotte,Charlotte,44.9,Industrial,Modified Bitumen,Repair,3050,1,Low,True,True,True,6,True,False,3,8,17,9,3,7631.7,71373.6,23.4,25659.67,31239.65,8822.17,1851.37,1803.23,967.68,2421.79,8227.55,80993.11,-1987.81,-0.0252,Insurance / Storm,New,True,0,Avery,43,True,0.0388,8,Q3,False,True,119.5,119.7
SWFL-2023-0202,2023-08-02,2023-08-19,2023,Naples,Collier,40.8,Medical,Metal,New Installation,40463,4,High,True,False,False,23,False,False,6,13,17,4,0,38635.91,1199702.7,29.65,547288.01,380120.5,123430.35,74112.83,5825.6,1840.64,12703.37,11237.86,1156559.16,81779.45,0.066,Bid Invitation,New,True,3,Avery,43,False,0.0,7,Q3,False,True,119.8,116.5
SWFL-2024-0203,2024-09-30,2024-10-15,2024,Fort Myers,Lee,8.4,Multifamily,Metal,Full Replacement,9055,2,Low,False,True,True,12,False,False,6,7,11,4,0,33450.05,240890.65,26.6,110381.44,78097.38,14891.96,12175.22,3919.1,2456.57,1204.31,4334.41,227460.39,46880.31,0.1709,Property Manager,Existing,False,0,Avery,28,False,0.0,9,Q3,False,False,115.8,106.8
SWFL-2019-0204,2019-11-23,2019-12-21,2019,Fort Myers,Lee,7.5,Multifamily,Modified Bitumen,Full Replacement,14954,1,Low,True,True,True,9,False,True,4,12,25,13,0,19299.41,267031.06,17.86,69030.2,74587.06,17984.17,5292.32,2679.77,3442.96,1338.49,19843.01,194197.98,92132.49,0.3218,Referral,Existing,False,1,Drew,4,False,0.0,11,Q4,True,False,96.9,106.0
SWFL-2021-0205,2021-06-19,2021-07-06,2021,Lehigh Acres,Lee,23.1,Retail,Coating / Restoration,Coating / Restoration,12197,1,Low,True,False,False,3,False,False,3,9,11,2,0,-1285.55,82734.54,6.78,18335.14,24693.48,3324.39,1682.91,2428.69,517.66,3091.73,1597.84,55671.84,25777.15,0.3165,Property Manager,Existing,False,0,Drew,31,False,0.0,6,Q2,False,False,107.4,108.4
SWFL-2022-0206,2022-05-15,2022-06-04,2022,Fort Myers,Lee,10.8,Office,TPO,Storm Damage Replacement,25430,1,Low,False,False,False,8,True,False,3,10,18,8,1,2853.61,437205.08,17.19,154230.69,134855.46,48816.6,17635.47,2607.9,941.07,2155.71,12195.52,373438.42,66620.27,0.1514,Bid Invitation,New,False,0,Blake,34,False,0.0,5,Q2,True,True,117.3,116.5
SWFL-2022-0207,2022-12-16,2022-12-31,2022,Fort Myers,Lee,10.0,Industrial,TPO,Full Replacement,40698,1,Low,False,True,True,12,False,False,2,15,12,-3,0,-1853.36,682931.42,16.78,229552.25,191204.55,43855.94,32691.75,3228.2,9942.2,3273.22,0.0,513748.11,167329.95,0.2457,Property Manager,New,True,1,Cameron,11,False,0.0,12,Q4,False,True,121.5,119.7
SWFL-2022-0208,2022-11-11,2022-11-27,2022,Fort Myers,Lee,8.6,Office,Modified Bitumen,Storm Damage Replacement,16083,3,Medium,True,False,False,14,False,False,6,7,11,4,1,-1434.79,305805.5,19.01,103336.58,116127.03,23853.08,7764.02,3411.55,743.27,1433.31,5396.44,262065.28,42305.43,0.139,Referral,New,True,4,Drew,47,True,0.0264,11,Q4,True,True,113.3,114.2
SWFL-2023-0209,2023-08-23,2023-09-08,2023,Naples,Collier,35.6,Retail,Built-Up Roofing,Storm Damage Replacement,19055,2,Low,True,True,False,6,True,False,4,11,16,5,3,2278.93,460775.28,24.18,180961.61,142124.93,19180.06,18973.25,3145.15,5190.86,5340.55,9552.84,384469.25,78584.96,0.1697,Referral,Existing,False,0,Blake,40,False,0.0,8,Q3,False,True,119.9,112.1
SWFL-2019-0210,2019-12-03,2019-12-06,2019,Fort Myers,Lee,10.6,Office,Modified Bitumen,Coating / Restoration,5714,3,Medium,True,False,False,4,False,False,4,6,3,-3,0,3423.16,78671.82,13.77,24130.19,24052.01,4193.25,4407.67,2192.31,200.62,1220.46,0.0,60396.51,21698.47,0.2643,Repeat Customer,Existing,True,4,Cameron,32,False,0.0,11,Q4,True,False,100.6,104.2
SWFL-2025-0211,2025-11-11,2025-12-08,2025,Punta Gorda,Charlotte,40.5,Restaurant,TPO,Full Replacement,11848,3,High,True,True,True,18,False,False,5,13,22,9,1,2145.78,208792.05,17.62,65831.24,77877.63,9750.48,10273.25,2797.99,2811.95,4431.42,9749.46,183523.42,27414.41,0.13,Referral,New,True,4,Emerson,31,False,0.0,11,Q4,True,False,113.8,109.3
SWFL-2024-0212,2024-03-31,2024-04-22,2024,Bonita Springs,Lee,25.7,Hotel / Hospitality,TPO,Storm Damage Replacement,13009,1,Medium,True,True,False,16,False,False,3,13,14,1,1,1037.36,268731.41,20.66,86923.16,100279.7,17217.45,9900.41,1901.02,3458.29,3456.06,1698.7,224834.79,44933.98,0.1666,Google Search,Existing,True,5,Emerson,48,False,0.0,3,Q1,True,True,120.7,120.9
SWFL-2023-0213,2023-06-18,2023-07-02,2023,Naples,Collier,37.0,Warehouse,Coating / Restoration,Coating / Restoration,21196,3,Medium,True,False,False,12,False,False,5,10,9,-1,2,1243.89,180588.9,8.52,50507.41,63196.4,15144.88,11905.69,3016.46,1052.02,6696.06,988.94,152507.86,29324.93,0.1613,General Contractor,Existing,True,3,Drew,43,False,0.0,6,Q2,False,True,121.3,119.4
SWFL-2020-0214,2020-04-26,2020-05-10,2020,Punta Gorda,Charlotte,29.2,Industrial,Metal,Full Replacement,15309,1,Low,True,True,True,5,False,False,2,8,12,4,0,9322.52,378100.75,24.7,145657.53,105955.9,36346.74,13527.66,1877.97,4776.12,4095.6,5322.33,317559.85,69863.42,0.1803,Property Manager,New,False,0,Cameron,19,False,0.0,4,Q2,True,False,102.2,99.6
SWFL-2023-0215,2023-11-11,2023-12-02,2023,Punta Gorda,Charlotte,35.5,Warehouse,Metal,Full Replacement,64466,2,Low,False,True,False,13,True,False,4,15,12,-3,1,100899.91,1752868.8,27.19,831069.85,512510.28,175104.75,95409.16,6937.92,17354.27,14899.71,1752.3,1655038.24,198730.47,0.1072,General Contractor,New,True,0,Emerson,35,True,0.0219,11,Q4,True,True,123.8,117.2
SWFL-2024-0216,2024-07-20,2024-08-06,2024,Sarasota,Sarasota,73.0,Multifamily,Metal,New Installation,44288,2,Low,False,False,False,20,True,False,3,13,13,0,1,-4432.03,898651.4,20.29,402223.76,225069.5,71629.31,36854.81,4193.4,1682.8,26373.48,1068.92,769095.98,125123.39,0.1399,Repeat Customer,Existing,True,3,Cameron,35,True,0.0665,7,Q3,False,False,110.7,109.4
SWFL-2024-0217,2024-08-01,2024-08-17,2024,Fort Myers,Lee,5.7,Multifamily,Built-Up Roofing,Storm Damage Replacement,16754,1,Low,True,True,False,8,True,False,4,13,14,1,2,14393.12,305412.79,18.23,115386.69,100124.47,31795.91,5973.15,3048.47,4895.2,1107.36,2388.4,264719.65,55086.26,0.1722,Google Search,New,False,0,Cameron,23,False,0.0,7,Q3,False,False,113.4,103.8
SWFL-2024-0218,2024-03-25,2024-04-20,2024,Punta Gorda,Charlotte,39.4,Retail,Modified Bitumen,New Installation,54205,2,Low,True,False,False,18,False,False,4,14,17,3,2,112129.55,866426.92,15.98,318966.81,220293.16,60407.57,26347.27,4362.63,1934.74,16573.21,8714.99,657600.38,320956.09,0.328,Property Manager,Existing,True,1,Cameron,45,False,0.0,3,Q1,True,True,119.8,117.6
SWFL-2019-0219,2019-04-03,2019-05-02,2019,Sarasota,Sarasota,75.7,Multifamily,EPDM,Full Replacement,29967,1,Low,True,True,False,8,False,False,3,12,20,8,0,27666.64,437869.62,14.61,112989.78,121814.18,42787.95,13713.52,2891.31,9081.04,18060.58,11505.32,332843.68,132692.58,0.285,General Contractor,New,True,6,Drew,64,False,0.0,4,Q2,True,False,103.3,97.6
SWFL-2025-0220,2025-06-15,2025-06-21,2025,Lehigh Acres,Lee,22.9,HOA / Clubhouse,TPO,New Installation,29285,4,Medium,False,False,False,18,False,False,4,7,2,-5,1,-14976.17,427890.54,14.61,142547.83,124330.83,30895.01,22756.54,2904.13,1123.19,4663.0,692.31,329912.84,83001.53,0.201,Bid Invitation,New,True,4,Emerson,48,False,0.0,6,Q2,False,False,117.0,107.6
SWFL-2023-0221,2023-09-20,2023-10-02,2023,Fort Myers,Lee,12.6,Industrial,Built-Up Roofing,Coating / Restoration,25036,1,Low,False,False,True,15,False,False,1,9,11,2,3,28765.06,388246.66,15.51,147950.95,133473.34,36047.94,14079.33,2520.52,1002.55,2538.0,4679.48,342292.11,74719.61,0.1792,General Contractor,New,True,3,Cameron,48,False,0.0,9,Q3,False,True,117.4,117.4
SWFL-2021-0222,2021-10-14,2021-11-06,2021,Estero,Lee,14.7,Industrial,TPO,Full Replacement,35324,3,Medium,True,True,True,8,False,False,4,11,21,10,1,15401.83,523173.86,14.81,153787.67,145442.2,37356.15,18667.83,3451.22,10221.35,4285.46,16685.67,389897.55,148678.14,0.2761,Repeat Customer,Existing,False,1,Emerson,53,False,0.0,10,Q4,True,False,102.0,100.4
SWFL-2025-0223,2025-08-22,2025-09-04,2025,Cape Coral,Lee,13.7,Medical,TPO,Coating / Restoration,9516,1,Medium,True,False,False,16,False,True,3,2,8,6,1,-4772.38,136353.79,14.33,42397.45,54012.83,7437.34,7269.74,2263.95,377.49,1507.33,7712.12,122978.25,8603.16,0.0654,Google Search,New,True,2,Avery,29,False,0.0,8,Q3,False,False,116.7,116.5
SWFL-2025-0224,2025-11-10,2025-12-06,2025,Naples,Collier,28.0,Office,TPO,Coating / Restoration,12341,2,Low,True,True,False,5,False,False,4,12,17,5,2,4333.87,163570.53,13.25,51221.53,55930.51,13837.94,7813.73,2842.17,3472.37,3422.44,5683.85,144224.54,23679.86,0.141,Repeat Customer,Existing,False,0,Emerson,41,False,0.0,11,Q4,True,False,115.8,110.2
SWFL-2025-0225,2025-01-11,2025-01-25,2025,Lehigh Acres,Lee,21.3,Multifamily,TPO,New Installation,19334,2,Low,True,True,True,6,False,False,5,8,11,3,1,22322.16,259391.72,13.42,72794.77,70362.63,10471.02,9284.54,3631.43,4772.05,3384.84,3908.23,178609.51,103104.37,0.366,Referral,New,False,0,Avery,28,True,0.039,1,Q1,False,False,115.7,111.1
SWFL-2024-0226,2024-09-02,2024-09-30,2024,Port Charlotte,Charlotte,37.8,Restaurant,Modified Bitumen,Full Replacement,23168,3,High,True,True,True,17,True,False,6,13,24,11,1,44420.28,462893.13,19.98,154556.74,159230.47,64268.24,18915.3,3803.98,5970.71,6171.78,17035.6,429952.82,77360.59,0.1525,Referral,Existing,True,4,Avery,31,True,0.0718,8,Q3,False,False,111.6,107.4
SWFL-2019-0227,2019-11-21,2019-12-02,2019,Marco Island,Collier,64.5,HOA / Clubhouse,Modified Bitumen,Coating / Restoration,25007,2,Medium,False,False,False,11,False,False,3,14,11,-3,0,-2118.8,347478.56,13.9,111243.72,109064.42,29004.7,9439.57,2753.4,984.24,12456.85,0.0,274946.9,70412.86,0.2039,Property Manager,New,True,0,Cameron,35,True,0.0618,11,Q4,True,False,100.5,103.9
SWFL-2025-0228,2025-08-26,2025-09-20,2025,Naples,Collier,40.9,Hotel / Hospitality,Modified Bitumen,New Installation,38674,3,High,True,False,False,20,True,True,5,11,16,5,0,27449.16,762526.95,19.72,265294.76,254889.68,103278.6,58658.49,4926.38,1583.52,10048.06,13652.2,712331.69,77644.42,0.0983,Referral,New,True,3,Cameron,32,True,0.0928,8,Q3,False,False,113.7,115.9
SWFL-2023-0229,2023-04-14,2023-05-02,2023,Fort Myers,Lee,5.9,Multifamily,TPO,Full Replacement,16047,1,Low,True,True,False,11,False,False,3,9,12,3,0,6816.9,250329.38,15.6,90294.62,81752.6,20169.39,5621.4,2010.61,4702.76,1235.33,3301.78,209088.49,48057.79,0.1869,Repeat Customer,Existing,True,2,Drew,42,False,0.0,4,Q2,True,True,119.3,112.0
SWFL-2025-0230,2025-07-10,2025-07-30,2025,Cape Coral,Lee,16.8,Office,TPO,Full Replacement,21502,1,Low,True,True,True,8,False,False,3,14,15,1,0,7698.14,313649.42,14.59,100224.9,98508.71,14334.11,15592.84,2402.69,6642.82,3268.32,1214.57,242188.96,79158.6,0.2463,Google Search,New,True,4,Drew,45,False,0.0,7,Q3,False,False,111.3,113.5
SWFL-2025-0231,2025-11-14,2025-12-03,2025,Punta Gorda,Charlotte,35.3,Retail,Metal,Full Replacement,16114,1,Low,True,True,False,6,True,True,3,5,13,8,1,9457.62,444179.72,27.56,209491.38,148350.71,51266.58,8811.82,3163.43,4780.03,4406.77,16360.2,446630.92,7006.42,0.0154,Referral,Existing,True,4,Avery,31,True,0.0105,11,Q4,True,False,121.3,114.0
SWFL-2022-0232,2022-11-26,2022-12-08,2022,Punta Gorda,Charlotte,32.2,Hotel / Hospitality,TPO,Storm Damage Replacement,16509,3,High,True,True,False,15,True,False,4,9,9,0,1,10656.11,316026.03,19.14,95367.96,116771.72,21632.9,21531.34,3050.29,4498.12,5082.6,602.82,268537.75,58144.39,0.178,Referral,New,False,1,Emerson,2,False,0.0,11,Q4,True,True,112.6,116.0
SWFL-2020-0233,2020-03-23,2020-04-09,2020,Cape Coral,Lee,18.4,School / Institutional,Modified Bitumen,Full Replacement,26848,1,Low,True,True,False,7,False,False,3,12,10,-2,1,-992.53,462388.58,17.22,140063.72,129027.69,42797.75,13476.19,2498.57,8665.44,3793.38,719.91,341042.65,120353.4,0.2608,Referral,Existing,False,2,Avery,33,False,0.0,3,Q1,True,False,108.3,98.5
SWFL-2024-0234,2024-09-06,2024-09-29,2024,Marco Island,Collier,63.4,Restaurant,Metal,Storm Damage Replacement,46774,2,Medium,True,False,False,22,True,False,3,13,14,1,1,-6057.54,1679152.78,35.9,743139.17,545998.82,177070.72,30551.55,5751.31,1812.17,23779.21,5365.8,1533468.75,139626.49,0.0835,General Contractor,New,True,3,Drew,30,False,0.0,9,Q3,False,False,115.5,105.4
SWFL-2025-0235,2025-11-25,2025-12-09,2025,Cape Coral,Lee,10.2,Hotel / Hospitality,Modified Bitumen,Coating / Restoration,16251,1,Medium,True,False,False,11,False,False,4,11,10,-1,1,4370.14,212270.74,13.06,77666.79,63621.81,15570.41,8474.67,3009.53,564.74,1516.9,519.82,170944.67,45696.21,0.2109,Property Manager,New,True,2,Emerson,50,True,0.0236,11,Q4,True,False,113.4,103.8
SWFL-2020-0236,2020-11-29,2020-12-25,2020,Sarasota,Sarasota,77.9,Industrial,Modified Bitumen,Repair,16151,1,Low,True,True,True,6,False,False,4,11,17,6,1,32617.99,351795.65,21.78,106475.36,135634.11,28294.91,9279.21,3107.32,3572.01,10124.59,8330.83,304818.34,79595.3,0.2071,Repeat Customer,Existing,True,3,Avery,54,True,0.0424,11,Q4,True,False,102.2,107.4
SWFL-2019-0237,2019-08-19,2019-09-20,2019,Port Charlotte,Charlotte,46.3,Office,TPO,Repair,3175,2,Low,True,True,True,11,False,False,5,9,24,15,2,4646.81,57165.17,18.0,15265.49,19076.05,4102.19,2981.45,2576.08,706.89,3137.72,12084.92,59930.79,1881.19,0.0304,General Contractor,Existing,True,5,Avery,36,True,0.0221,8,Q3,False,False,98.2,104.5
SWFL-2020-0238,2020-04-21,2020-04-29,2020,Sarasota,Sarasota,76.5,Warehouse,Metal,Repair,5167,5,Medium,False,False,False,4,False,False,5,5,5,0,0,4327.17,191844.89,37.13,85297.55,58270.96,17402.89,4772.69,3269.68,188.36,5483.04,0.0,174685.17,21486.89,0.1095,Google Search,New,True,0,Cameron,29,True,0.0199,4,Q2,True,False,106.6,97.3
SWFL-2019-0239,2019-06-13,2019-06-23,2019,Cape Coral,Lee,11.5,Office,Metal,Coating / Restoration,6357,3,Medium,False,False,False,11,False,False,3,4,7,3,0,1385.48,132835.78,20.9,51153.57,43737.86,8770.06,3777.51,1954.11,293.07,1094.16,2667.31,113447.65,20773.61,0.1548,Property Manager,New,True,7,Avery,43,True,0.0213,6,Q2,False,False,101.1,103.8
SWFL-2021-0240,2021-02-14,2021-03-11,2021,Cape Coral,Lee,9.7,Multifamily,Coating / Restoration,Full Replacement,47513,1,Low,True,True,True,20,False,False,3,15,18,3,0,22103.38,471892.62,9.93,123037.09,114276.76,33629.24,14668.52,2809.55,15397.11,3188.1,4498.22,311504.59,182491.41,0.3694,Repeat Customer,Existing,True,4,Blake,42,False,0.0,2,Q1,False,False,106.7,101.7
SWFL-2025-0241,2025-01-27,2025-03-02,2025,Fort Myers,Lee,3.0,Warehouse,Metal,Storm Damage Replacement,93659,1,Low,True,True,False,31,True,False,2,21,25,4,1,120998.03,2578906.51,27.54,1131099.24,937020.71,256332.39,94557.23,8413.76,21569.79,2163.28,23581.25,2474737.65,225166.89,0.0834,Insurance / Storm,Existing,True,5,Emerson,35,True,0.0793,1,Q1,False,False,114.6,108.5
SWFL-2024-0242,2024-09-13,2024-09-26,2024,Cape Coral,Lee,10.6,Multifamily,Metal,Full Replacement,15901,1,Low,True,True,False,11,True,False,2,10,6,-4,1,31759.11,458036.62,28.81,194988.09,123213.93,41952.78,19179.47,2127.22,3685.04,1670.99,716.43,387533.95,102261.78,0.2088,Repeat Customer,Existing,False,1,Avery,46,False,0.0,9,Q3,False,False,111.5,110.5
SWFL-2021-0243,2021-05-15,2021-06-02,2021,Fort Myers,Lee,11.0,Warehouse,Coating / Restoration,Full Replacement,25425,1,Low,True,False,False,7,False,False,3,13,18,5,0,-7017.18,207164.58,8.15,48811.84,61427.0,15108.95,4009.4,2101.16,1198.03,2478.69,5114.48,140249.55,59897.85,0.2993,Insurance / Storm,New,False,1,Emerson,32,False,0.0,5,Q2,True,False,105.7,106.7
SWFL-2019-0244,2019-08-27,2019-09-05,2019,Punta Gorda,Charlotte,34.3,Retail,TPO,Storm Damage Replacement,17789,2,Low,True,True,False,11,True,False,5,9,8,-1,0,19554.99,283379.32,15.93,73013.51,88470.48,26528.63,9416.68,3990.83,4545.05,4665.62,0.0,210630.8,92303.51,0.3047,Referral,Existing,True,1,Cameron,40,True,0.0574,8,Q3,False,False,97.6,100.0
SWFL-2019-0245,2019-06-15,2019-06-30,2019,Marco Island,Collier,59.7,Restaurant,Coating / Restoration,Coating / Restoration,18735,1,Medium,True,False,False,11,False,False,4,10,9,-1,0,7155.0,154261.38,8.23,35348.47,48501.04,6760.27,7116.11,2503.14,652.67,10429.68,0.0,111311.38,50105.0,0.3104,Bid Invitation,New,False,1,Emerson,43,False,0.0,6,Q2,False,False,98.9,97.2
SWFL-2022-0246,2022-03-22,2022-04-11,2022,Fort Myers,Lee,7.4,Multifamily,Built-Up Roofing,Full Replacement,13919,1,Low,False,True,False,8,True,True,1,10,13,3,1,43468.09,320067.58,23.0,111016.93,83845.95,47255.18,11075.22,1888.31,3621.11,1194.05,5571.85,265468.6,98067.07,0.2698,Insurance / Storm,New,False,0,Drew,17,False,0.0,3,Q1,True,True,108.3,115.4
SWFL-2024-0247,2024-05-13,2024-05-16,2024,Bonita Springs,Lee,22.7,Hotel / Hospitality,TPO,New Installation,9716,2,Medium,True,False,False,8,False,False,4,3,3,0,0,-640.3,161052.75,16.58,50669.52,45595.87,8271.56,8107.76,2421.35,402.12,2561.66,0.0,118029.84,42382.61,0.2642,Referral,New,False,1,Avery,28,False,0.0,5,Q2,True,False,115.8,108.4
SWFL-2019-0248,2019-07-06,2019-08-01,2019,Estero,Lee,22.3,HOA / Clubhouse,Modified Bitumen,Full Replacement,17818,3,Medium,True,True,True,9,False,False,5,11,25,14,4,18438.91,335429.31,18.83,100517.79,93951.41,33692.19,20320.4,3168.62,4321.09,3704.91,20026.19,279702.6,74165.62,0.2096,Insurance / Storm,New,False,2,Avery,52,True,0.0552,7,Q3,False,False,103.8,95.9
SWFL-2020-0249,2020-04-13,2020-05-02,2020,Naples,Collier,35.4,Retail,Coating / Restoration,Repair,2500,1,Low,False,True,False,3,False,True,2,8,11,3,0,309.85,32004.67,12.8,7048.88,10648.73,4161.57,845.82,1545.98,759.52,1865.52,2865.81,29741.83,2572.69,0.0796,Google Search,Existing,False,1,Cameron,29,False,0.0,4,Q2,True,False,103.0,104.8
SWFL-2020-0250,2020-03-09,2020-03-26,2020,Punta Gorda,Charlotte,31.6,Office,Metal,Storm Damage Replacement,33346,2,Low,True,False,False,12,True,True,5,9,15,6,2,-5458.43,962497.34,28.86,381005.3,292229.26,139628.79,41628.06,5075.01,1243.53,7271.14,21538.21,889619.3,67419.61,0.0704,Referral,New,True,5,Avery,22,True,0.01,3,Q1,True,False,105.0,104.0
SWFL-2022-0251,2022-07-22,2022-08-09,2022,Cape Coral,Lee,8.7,Medical,Metal,Full Replacement,34370,1,Medium,True,True,False,14,True,False,3,9,11,2,2,84073.65,924028.1,26.88,427460.86,297474.95,61207.47,37347.44,4251.93,8557.26,2385.94,6804.95,845490.8,162610.95,0.1613,Referral,New,False,2,Cameron,37,True,0.0457,7,Q3,False,True,118.4,113.8
SWFL-2024-0252,2024-12-18,2025-01-19,2024,Cape Coral,Lee,9.6,Hotel / Hospitality,TPO,Storm Damage Replacement,78153,2,Medium,False,True,True,15,False,False,4,21,26,5,0,81266.05,1320973.08,16.9,399268.27,472741.41,104582.35,68015.54,5353.2,24164.45,5640.02,15138.76,1094904.0,307335.13,0.2192,Insurance / Storm,New,False,3,Blake,42,False,0.0,12,Q4,False,False,114.1,113.3
SWFL-2023-0253,2023-06-12,2023-06-20,2023,Marco Island,Collier,56.3,Restaurant,Coating / Restoration,Repair,2500,2,Medium,True,False,False,12,False,False,5,5,3,-2,1,1031.35,31284.62,12.51,8521.06,13307.77,1321.55,1333.18,2490.08,103.89,2808.56,375.03,30261.12,2054.85,0.0636,Property Manager,New,False,0,Blake,30,False,0.0,6,Q2,False,True,120.1,117.9
SWFL-2022-0254,2022-01-13,2022-02-01,2022,Naples,Collier,38.9,HOA / Clubhouse,Metal,Full Replacement,23466,1,Low,True,True,False,6,True,False,3,12,13,1,0,10962.76,749118.72,31.92,319817.02,238266.74,62695.4,17709.66,3790.55,6459.24,7811.86,1998.41,658548.88,101532.6,0.1336,Bid Invitation,New,True,7,Blake,37,False,0.0,1,Q1,False,True,122.6,114.3
SWFL-2019-0255,2019-02-18,2019-03-09,2019,Punta Gorda,Charlotte,40.1,Multifamily,TPO,Full Replacement,11789,3,Medium,True,False,False,8,False,False,4,9,12,3,0,7877.78,166541.98,14.13,46776.84,47353.38,9628.95,9062.11,2401.26,504.59,4262.2,2849.33,122838.66,51581.1,0.2957,Property Manager,New,True,3,Emerson,50,False,0.0,2,Q1,False,False,102.0,98.4
SWFL-2024-0256,2024-02-05,2024-03-05,2024,Bonita Springs,Lee,17.0,Hotel / Hospitality,Coating / Restoration,Coating / Restoration,10155,1,Low,True,True,True,12,False,False,4,10,22,12,2,4638.16,87095.06,8.58,25414.22,29497.49,4837.24,3275.75,2193.33,2312.91,2074.53,10520.61,80126.08,11607.14,0.1265,General Contractor,Existing,True,5,Drew,48,False,0.0,2,Q1,False,True,121.0,120.5
SWFL-2023-0257,2023-01-08,2023-01-31,2023,Cape Coral,Lee,11.5,Retail,Coating / Restoration,New Installation,74835,1,Low,True,True,False,19,False,False,4,16,19,3,0,20541.11,721180.86,9.64,180727.1,207009.98,38631.89,31160.7,4093.91,17876.47,6834.61,5844.38,492179.04,249542.93,0.3364,Referral,New,True,1,Cameron,55,True,0.0444,1,Q1,False,True,119.1,112.0
SWFL-2020-0258,2020-09-16,2020-09-30,2020,Fort Myers,Lee,8.5,Medical,Built-Up Roofing,Storm Damage Replacement,43155,1,Medium,True,False,False,13,False,False,4,10,11,1,2,79307.5,906797.16,21.01,275167.31,270766.5,90588.76,21454.68,4839.18,1815.14,3201.52,4433.11,672266.2,313838.46,0.3183,Google Search,New,False,3,Drew,20,False,0.0,9,Q3,False,False,99.5,102.4
